date,지역,총생활인구수,공원면적,공원수,미집행면적,예상총면적,1인당면적,공원당인구수,CO,NO2,O3,PM10,PM25,SO2
2017-04-23,송파구,737343.0,3694929.0,158,,,5.0,4667.0,0.5166666670000001,0.024333333,0.046041667,58.29166667,22.25,0.005666666999999999
2017-04-23,양천구,418648.0,2252585.0,94,,,5.0,4454.0,0.454166667,0.0225,0.0365,41.125,26.375,0.007208333000000001
2017-04-23,영등포구,441289.0,285537.0,42,162935.0,448472.0,1.0,10507.0,0.454166667,0.035833332999999995,0.038583333,56.22916667,16.625,0.0055
2017-04-23,용산구,288784.0,497780.0,42,160636.0,658416.0,2.0,6876.0,0.433333333,0.034604167000000005,0.033229167000000004,52.72916667,22.75,0.004395833
2017-04-23,은평구,469146.0,6123969.0,98,1875360.0,7999329.0,13.0,4787.0,0.591666667,0.0295,0.043208333,57.33333333,21.66666667,0.003875
2017-04-23,종로구,281924.0,1491065.0,34,,,5.0,8292.0,0.485416667,0.037854167,0.039354167,47.02083333,22.875,0.004145833
2017-04-23,중구,223218.0,237759.0,32,4.0,237763.0,1.0,6976.0,0.44583333299999994,0.035583332999999995,0.041208333,45.125,22.125,0.004166667
2017-04-23,중랑구,372888.0,2982954.0,52,1288636.0,4271590.0,8.0,7171.0,0.375,0.029541667,0.040083333,53.625,22.66666667,0.006
2017-04-24,강남구,851680.0,2146595.0,134,805207.0,2951802.0,3.0,6356.0,0.504255319,0.036510638,0.030787234,41.74468085,14.40909091,0.005170213
2017-04-24,강동구,487343.0,1934993.0,74,898745.0,2833738.0,4.0,6586.0,0.5,0.038145833,0.0349375,45.29787234,21.90909091,0.0039791670000000005
2017-04-24,강북구,301442.0,1567126.0,45,468932.0,2036058.0,5.0,6699.0,0.441666667,0.026958332999999998,0.047958333,32.41666667,14.75,0.003708333
2017-04-24,강서구,528277.0,3209226.0,139,1472431.0,4681657.0,6.0,3801.0,0.47916666700000005,0.049041667000000004,0.027666667000000002,69.95833333,,0.0057916669999999995
2017-04-24,관악구,491040.0,442644.0,76,289624.0,732268.0,1.0,6461.0,0.459090909,0.031409091,0.047590909,47.29166667,21.875,0.004045455
2017-04-24,광진구,372434.0,43788.0,38,12634.0,56422.0,0.0,9801.0,0.495833333,0.030041667,0.046125,40.47619048,16.95833333,0.004958333
2017-04-24,구로구,399333.0,2705529.0,47,313974.0,3019503.0,7.0,8496.0,0.49130434799999995,0.023043478,0.035913043,44.75,18.625,0.006478261
2017-04-24,금천구,230225.0,147893.0,51,,,1.0,4514.0,0.4375,0.035333333,0.044041667,36.41666667,19.125,0.004416667
2017-04-24,노원구,530398.0,14457777.0,118,852658.0,15310435.0,27.0,4495.0,0.5145833329999999,0.041208333,0.034729167000000005,43.87234043,18.58333333,0.003708333
2017-04-24,도봉구,296892.0,1040386.0,6,820064.0,1860450.0,4.0,49482.0,0.3875,0.026208332999999997,0.043166667,42.41666667,17.08333333,0.0035
2017-04-24,동대문구,382198.0,889295.0,43,401031.0,1290326.0,2.0,8888.0,0.39375,0.04075,0.030541667,43.85416667,15.79166667,0.0053125
2017-04-24,동작구,418488.0,2521302.0,51,3594244.0,6115546.0,6.0,8206.0,0.5,0.042916667,0.039041667,43.41666667,16.79166667,0.005979167
2017-04-24,마포구,481640.0,1089289.0,81,1845.0,1091134.0,2.0,5946.0,0.62173913,0.045673913,0.030173912999999997,46.95833333,21.5,0.004590909000000001
2017-04-24,서대문구,373863.0,1352120.0,50,763559.0,2115679.0,4.0,7477.0,0.5,0.032875,0.039958333,44.125,19.25,0.0057916669999999995
2017-04-24,서초구,634060.0,1682338.0,114,1166287.0,2848625.0,3.0,5562.0,0.5375,0.048125,0.0338125,54.37209302,21.76923077,0.005375
2017-04-24,성동구,350615.0,596629.0,48,140450.0,737079.0,2.0,7304.0,0.43541666700000003,0.045041667,0.021854167,54.45238095,22.38888889,0.004458333
2017-04-24,성북구,438851.0,1478049.0,43,329064.0,1807113.0,3.0,10206.0,0.5479166670000001,0.034270833,0.037354167,46.89583333,18.5,0.006104167
2017-04-24,송파구,732567.0,3694929.0,158,,,5.0,4636.0,0.527272727,0.031090909,0.035727273,53.27272727,20.23076923,0.0046363640000000005
2017-04-24,양천구,397745.0,2252585.0,94,,,6.0,4231.0,0.44583333299999994,0.029333333,0.034416667000000005,36.08333333,20.66666667,0.0055
2017-04-24,영등포구,494984.0,285537.0,42,162935.0,448472.0,1.0,11785.0,0.51875,0.046770833,0.03225,49.375,16.04166667,0.005354167
2017-04-24,용산구,302211.0,497780.0,42,160636.0,658416.0,2.0,7196.0,0.43125,0.0406875,0.027999999999999997,47.6875,17.91666667,0.004
2017-04-24,은평구,438968.0,6123969.0,98,1875360.0,7999329.0,14.0,4479.0,0.5375,0.029333333,0.047125,47.41666667,17.95833333,0.0035833329999999997
2017-04-24,종로구,361214.0,1491065.0,34,,,5.0,10624.0,0.520833333,0.0495625,0.033,41.29166667,17.20833333,0.004166667
2017-04-24,중구,343221.0,237759.0,32,4.0,237763.0,1.0,10726.0,0.454166667,0.041875,0.035833332999999995,38.375,17.375,0.0037916670000000003
2017-04-24,중랑구,355049.0,2982954.0,52,1288636.0,4271590.0,8.0,6828.0,0.32916666699999997,0.030791667,0.039708333,46.04166667,18.08695652,0.005708333
2017-04-25,강남구,864977.0,2146595.0,134,805207.0,2951802.0,3.0,6455.0,0.530434783,0.035854167,0.032416667,55.25,27.25,0.005729166999999999
2017-04-25,강동구,484782.0,1934993.0,74,898745.0,2833738.0,4.0,6551.0,0.5125,0.041354167000000004,0.037583333,60.89583333,33.5,0.004583333
2017-04-25,강북구,301607.0,1567126.0,45,468932.0,2036058.0,5.0,6702.0,0.425,0.024458333,0.056333333,48.58333333,26.66666667,0.004625
2017-04-25,강서구,526212.0,3209226.0,139,1472431.0,4681657.0,6.0,3786.0,0.47916666700000005,0.05125,0.026875,78.58333333,,0.006041667
2017-04-25,관악구,491116.0,442644.0,76,289624.0,732268.0,1.0,6462.0,0.420833333,0.030916667000000002,0.048333333,61.625,30.91666667,0.004791667
2017-04-25,광진구,370742.0,43788.0,38,12634.0,56422.0,0.0,9756.0,0.520833333,0.033083333,0.049083333,56.375,30.29166667,0.004541667
2017-04-25,구로구,398867.0,2705529.0,47,313974.0,3019503.0,7.0,8487.0,0.49166666700000006,0.023291667000000002,0.0345,60.54166667,27.20833333,0.0068333330000000005
2017-04-25,금천구,230398.0,147893.0,51,,,1.0,4518.0,0.45,0.034125,0.04675,48.875,28.91666667,0.005125
2017-04-25,노원구,529355.0,14457777.0,118,852658.0,15310435.0,27.0,4486.0,0.5,0.039625,0.040583333,59.41666667,27.375,0.004291667
2017-04-25,도봉구,295100.0,1040386.0,6,820064.0,1860450.0,4.0,49183.0,0.42272727299999996,0.023954545,0.047,56.22727273,28.40909091,0.005090909
2017-04-25,동대문구,383171.0,889295.0,43,401031.0,1290326.0,2.0,8911.0,0.422916667,0.039583333,0.032708333,60.33333333,26.625,0.0058333330000000004
2017-04-25,동작구,418841.0,2521302.0,51,3594244.0,6115546.0,6.0,8213.0,0.49791666700000003,0.042479167000000005,0.0415,58.70833333,26.66666667,0.0066875
2017-04-25,마포구,487433.0,1089289.0,81,1845.0,1091134.0,2.0,6018.0,0.6808510640000001,0.044553191,0.033106382999999996,61.85106383,32.20833333,0.005085714
2017-04-25,서대문구,377865.0,1352120.0,50,763559.0,2115679.0,4.0,7557.0,0.5125,0.03175,0.041291667000000004,64.5,32.0,0.006666666999999999
2017-04-25,서초구,640205.0,1682338.0,114,1166287.0,2848625.0,3.0,5616.0,0.5479166670000001,0.046416667,0.036291667,72.70833333,37.42857143,0.006
2017-04-25,성동구,349995.0,596629.0,48,140450.0,737079.0,2.0,7292.0,0.441666667,0.044125,0.02375,70.35714286,37.17391304,0.0050416670000000005
2017-04-25,성북구,437845.0,1478049.0,43,329064.0,1807113.0,3.0,10182.0,0.5541666670000001,0.029645832999999996,0.0450625,65.375,30.125,0.0068541669999999996
2017-04-25,송파구,732273.0,3694929.0,158,,,5.0,4635.0,0.529166667,0.0355,0.0405,66.5,46.44444444,0.0055
2017-04-25,양천구,396157.0,2252585.0,94,,,6.0,4214.0,0.49166666700000006,0.031041667000000002,0.032041667,51.125,34.0,0.005916667
2017-04-25,영등포구,498356.0,285537.0,42,162935.0,448472.0,1.0,11866.0,0.573333333,0.049630435,0.028413043,70.66666667,23.70833333,0.005022222
2017-04-25,용산구,302799.0,497780.0,42,160636.0,658416.0,2.0,7209.0,0.441666667,0.041041667000000004,0.028979167000000004,62.77083333,28.5,0.004645833
2017-04-25,은평구,436889.0,6123969.0,98,1875360.0,7999329.0,14.0,4458.0,0.5875,0.029708332999999996,0.049625,68.0,30.5,0.0045
2017-04-25,종로구,366533.0,1491065.0,34,,,4.0,10780.0,0.5,0.0421875,0.041729167000000005,57.6875,28.70833333,0.0048125
2017-04-25,중구,352787.0,237759.0,32,4.0,237763.0,1.0,11025.0,0.420833333,0.0355,0.043583332999999995,51.29166667,26.79166667,0.004416667
2017-04-25,중랑구,353002.0,2982954.0,52,1288636.0,4271590.0,9.0,6789.0,0.34166666700000003,0.0295,0.045791667,63.45833333,30.33333333,0.006416666999999999
2017-04-26,강남구,856373.0,2146595.0,134,805207.0,2951802.0,3.0,6391.0,0.4125,0.022333332999999997,0.0305,46.3125,14.5,0.004520833
2017-04-26,강동구,477551.0,1934993.0,74,898745.0,2833738.0,4.0,6453.0,0.43958333299999997,0.02525,0.036354167,42.52083333,16.125,0.0035
2017-04-26,강북구,296315.0,1567126.0,45,468932.0,2036058.0,5.0,6585.0,0.3375,0.011041667,0.049791667000000005,29.08333333,10.625,0.0030833329999999997
2017-04-26,강서구,514776.0,3209226.0,139,1472431.0,4681657.0,6.0,3703.0,0.4375,0.040875,0.023458332999999998,74.5,,0.004916667
2017-04-26,관악구,477988.0,442644.0,76,289624.0,732268.0,1.0,6289.0,0.379166667,0.021083333,0.041583333,46.875,21.69565217,0.003375
2017-04-26,광진구,362546.0,43788.0,38,12634.0,56422.0,0.0,9541.0,0.375,0.015375,0.049958333,37.875,12.54166667,0.0032916670000000003
2017-04-26,구로구,391742.0,2705529.0,47,313974.0,3019503.0,7.0,8335.0,0.42916666700000006,0.014916667,0.033625,47.95833333,16.79166667,0.005458333
2017-04-26,금천구,225675.0,147893.0,51,,,1.0,4425.0,0.4,0.023666667000000002,0.039,41.04166667,21.0,0.003708333
2017-04-26,노원구,516867.0,14457777.0,118,852658.0,15310435.0,28.0,4380.0,0.40833333299999997,0.024395833,0.040208333,40.83333333,13.83333333,0.0032291670000000002
2017-04-26,도봉구,288945.0,1040386.0,6,820064.0,1860450.0,4.0,48157.0,0.29583333300000003,0.012291667,0.04425,42.20833333,13.58333333,0.004541667
2017-04-26,동대문구,382072.0,889295.0,43,401031.0,1290326.0,2.0,8885.0,0.304166667,0.025854167,0.03275,41.47916667,13.04166667,0.004895833
2017-04-26,동작구,407739.0,2521302.0,51,3594244.0,6115546.0,6.0,7995.0,0.425,0.0336875,0.032729167,47.97916667,18.5,0.005208333
2017-04-26,마포구,482684.0,1089289.0,81,1845.0,1091134.0,2.0,5959.0,0.56875,0.032770833,0.028354167000000003,49.85106383,22.625,0.003666667
2017-04-26,서대문구,372413.0,1352120.0,50,763559.0,2115679.0,4.0,7448.0,0.460869565,0.025826087,0.032956522,48.29166667,17.875,0.0049565220000000005
2017-04-26,서초구,634221.0,1682338.0,114,1166287.0,2848625.0,3.0,5563.0,0.47916666700000005,0.038375,0.029416667,61.58333333,14.54166667,0.0048333329999999996
2017-04-26,성동구,349839.0,596629.0,48,140450.0,737079.0,2.0,7288.0,0.31875,0.0239375,0.027708332999999998,52.69047619,19.54545455,0.003770833
2017-04-26,성북구,429383.0,1478049.0,43,329064.0,1807113.0,3.0,9986.0,0.48125,0.026479167,0.033895833,48.8125,14.16666667,0.005395833
2017-04-26,송파구,717822.0,3694929.0,158,,,5.0,4543.0,0.47916666700000005,0.01725,0.042375,48.66666667,15.29166667,0.004208333
2017-04-26,양천구,383597.0,2252585.0,94,,,6.0,4081.0,0.391666667,0.019208333,0.029375,36.29166667,19.625,0.004416667
2017-04-26,영등포구,492796.0,285537.0,42,162935.0,448472.0,1.0,11733.0,0.42708333299999995,0.031583333,0.029125,51.97916667,14.54166667,0.0046875
2017-04-26,용산구,302172.0,497780.0,42,160636.0,658416.0,2.0,7195.0,0.34583333299999997,0.026708332999999997,0.0293125,46.27083333,16.625,0.003354167
2017-04-26,은평구,428452.0,6123969.0,98,1875360.0,7999329.0,15.0,4372.0,0.483333333,0.017166667,0.042583333,53.04166667,17.08695652,0.0025833329999999997
2017-04-26,종로구,373498.0,1491065.0,34,,,4.0,10985.0,0.39791666700000006,0.0230625,0.039791667,40.14583333,15.25,0.0031875
2017-04-26,중구,354133.0,237759.0,32,4.0,237763.0,1.0,11067.0,0.325,0.019541667,0.040833333,40.58333333,16.54166667,0.0027916670000000003
2017-04-26,중랑구,342914.0,2982954.0,52,1288636.0,4271590.0,9.0,6595.0,0.254166667,0.016583333000000002,0.039416667,44.41666667,14.25,0.005541666999999999
2017-04-27,강남구,855710.0,2146595.0,134,805207.0,2951802.0,3.0,6386.0,0.4875,0.024395833,0.030666667,44.58333333,8.583333332999999,0.004854167
2017-04-27,강동구,478360.0,1934993.0,74,898745.0,2833738.0,4.0,6464.0,0.45,0.0266875,0.036291667,45.91666667,13.90909091,0.0037916670000000003
2017-04-27,강북구,295374.0,1567126.0,45,468932.0,2036058.0,5.0,6564.0,0.41666666700000005,0.016,0.046875,34.41666667,12.125,0.003916667
2017-04-27,강서구,513705.0,3209226.0,139,1472431.0,4681657.0,6.0,3696.0,0.4375,0.040166667,0.025958332999999997,73.20833333,,0.005416666999999999
2017-04-27,관악구,477837.0,442644.0,76,289624.0,732268.0,1.0,6287.0,0.40416666700000003,0.023541667000000002,0.041208333,44.54166667,18.16666667,0.004083333
2017-04-27,광진구,363817.0,43788.0,38,12634.0,56422.0,0.0,9574.0,0.4375,0.01975,0.048,43.625,10.54166667,0.003458333
2017-04-27,구로구,393616.0,2705529.0,47,313974.0,3019503.0,7.0,8375.0,0.441666667,0.015791667,0.035541667,46.75,14.41666667,0.006125
2017-04-27,금천구,225099.0,147893.0,51,,,1.0,4414.0,0.420833333,0.024708333,0.040333333,34.79166667,14.75,0.0037916670000000003
2017-04-27,노원구,517764.0,14457777.0,118,852658.0,15310435.0,28.0,4388.0,0.482608696,0.030195652000000003,0.034652174,48.64583333,14.91666667,0.003869565
2017-04-27,도봉구,288410.0,1040386.0,6,820064.0,1860450.0,4.0,48068.0,0.391666667,0.017833333,0.04225,47.16666667,15.25,0.003875
2017-04-27,동대문구,380536.0,889295.0,43,401031.0,1290326.0,2.0,8850.0,0.347916667,0.027104167000000002,0.03175,43.36170213,12.95454545,0.005104167
2017-04-27,동작구,407018.0,2521302.0,51,3594244.0,6115546.0,6.0,7981.0,0.47083333299999997,0.033645833,0.03475,46.1875,13.58333333,0.005770833
2017-04-27,마포구,483588.0,1089289.0,81,1845.0,1091134.0,2.0,5970.0,0.6104166670000001,0.034791667000000005,0.029708332999999996,48.717391299999996,18.59090909,0.004541667
2017-04-27,서대문구,372757.0,1352120.0,50,763559.0,2115679.0,4.0,7455.0,0.5166666670000001,0.027833333,0.035541667,52.58333333,15.69565217,0.005458333
2017-04-27,서초구,635259.0,1682338.0,114,1166287.0,2848625.0,3.0,5572.0,0.495833333,0.036479167,0.032395833,58.70833333,11.45833333,0.005354167
2017-04-27,성동구,347269.0,596629.0,48,140450.0,737079.0,2.0,7235.0,0.39333333299999995,0.032866667,0.023822222,55.56097561,17.3,0.004355556
2017-04-27,성북구,431063.0,1478049.0,43,329064.0,1807113.0,3.0,10025.0,0.488636364,0.025954545,0.034977272999999996,51.37777778,14.4,0.005522727
2017-04-27,송파구,712031.0,3694929.0,158,,,5.0,4507.0,0.495833333,0.021333333,0.040041667,52.375,14.25,0.0045
2017-04-27,양천구,383837.0,2252585.0,94,,,6.0,4083.0,0.425,0.022125,0.029458333,36.25,16.29166667,0.004791667
2017-04-27,영등포구,488675.0,285537.0,42,162935.0,448472.0,1.0,11635.0,0.5260869570000001,0.039326087,0.025695652000000003,52.95833333,13.33333333,0.005422221999999999
2017-04-27,용산구,302816.0,497780.0,42,160636.0,658416.0,2.0,7210.0,0.402083333,0.0316875,0.0271875,49.375,14.625,0.0038125
2017-04-27,은평구,429034.0,6123969.0,98,1875360.0,7999329.0,14.0,4378.0,0.5458333329999999,0.022958332999999997,0.039875,57.875,15.83333333,0.003208333
2017-04-27,종로구,375274.0,1491065.0,34,,,4.0,11037.0,0.44375,0.030354167,0.0371875,40.97916667,11.625,0.0037291670000000002
2017-04-27,중구,355562.0,237759.0,32,4.0,237763.0,1.0,11111.0,0.375,0.024375,0.039041667,39.45833333,13.0,0.0035
2017-04-27,중랑구,346178.0,2982954.0,52,1288636.0,4271590.0,9.0,6657.0,0.3,0.022541667,0.036625,52.41666667,15.79166667,0.00575
2017-04-28,강남구,870011.0,2146595.0,134,805207.0,2951802.0,3.0,6493.0,0.6333333329999999,0.030875,0.030104167,63.6875,25.375,0.006979167
2017-04-28,강동구,492355.0,1934993.0,74,898745.0,2833738.0,4.0,6653.0,0.60625,0.032770833,0.0381875,66.14583333,30.77777778,0.005770833
2017-04-28,강북구,297536.0,1567126.0,45,468932.0,2036058.0,5.0,6612.0,0.6,0.02825,0.039958333,55.79166667,23.20833333,0.0058333330000000004
2017-04-28,강서구,524055.0,3209226.0,139,1472431.0,4681657.0,6.0,3770.0,0.5625,0.043,0.025041667000000004,80.08333333,,0.00675
2017-04-28,관악구,482687.0,442644.0,76,289624.0,732268.0,1.0,6351.0,0.566666667,0.026375,0.044041667,63.70833333,27.58333333,0.006708333
2017-04-28,광진구,374830.0,43788.0,38,12634.0,56422.0,0.0,9864.0,0.6,0.029090908999999998,0.038363636,57.95833333,23.08333333,0.004363636
2017-04-28,구로구,397469.0,2705529.0,47,313974.0,3019503.0,7.0,8457.0,0.6,0.018416667,0.036291667,63.0,21.79166667,0.009291667
2017-04-28,금천구,227439.0,147893.0,51,,,1.0,4460.0,0.5625,0.026833332999999997,0.046916667,50.5,25.0,0.006125
2017-04-28,노원구,519391.0,14457777.0,118,852658.0,15310435.0,28.0,4402.0,0.627083333,0.039541667,0.031270833,64.70833333,25.79166667,0.0060625
2017-04-28,도봉구,290203.0,1040386.0,6,820064.0,1860450.0,4.0,48367.0,0.566666667,0.032083333,0.03575,67.54166667,23.91666667,0.0050416670000000005
2017-04-28,동대문구,378224.0,889295.0,43,401031.0,1290326.0,2.0,8796.0,0.5083333329999999,0.0361875,0.027395832999999998,63.875,19.5,0.00702381
2017-04-28,동작구,410462.0,2521302.0,51,3594244.0,6115546.0,6.0,8048.0,0.62173913,0.038978261,0.035434783,62.29166667,23.04166667,0.0073043480000000004
2017-04-28,마포구,497470.0,1089289.0,81,1845.0,1091134.0,2.0,6142.0,0.8,0.040104167,0.029104167,64.375,26.91666667,0.0067291669999999994
2017-04-28,서대문구,371577.0,1352120.0,50,763559.0,2115679.0,4.0,7432.0,0.595833333,0.033208333,0.033458333,70.63636364,24.22727273,0.008125
2017-04-28,서초구,646093.0,1682338.0,114,1166287.0,2848625.0,3.0,5667.0,0.641304348,0.040956522,0.033217391,79.625,18.5,0.007521739
2017-04-28,성동구,350339.0,596629.0,48,140450.0,737079.0,2.0,7299.0,0.53125,0.0398125,0.023354167000000002,74.86363636,26.66666667,0.006416666999999999
2017-04-28,성북구,432831.0,1478049.0,43,329064.0,1807113.0,3.0,10066.0,0.614583333,0.033875,0.030375,72.47916667,25.20833333,0.0066875
2017-04-28,송파구,741141.0,3694929.0,158,,,5.0,4691.0,0.65,0.026333332999999997,0.045208332999999996,74.875,23.16666667,0.006083333000000001
2017-04-28,양천구,389430.0,2252585.0,94,,,6.0,4143.0,0.583333333,0.027041667000000002,0.029041667,49.66666667,26.5,0.00675
2017-04-28,영등포구,501263.0,285537.0,42,162935.0,448472.0,1.0,11935.0,0.7270833329999999,0.0424375,0.026000000000000002,71.58333333,19.54166667,0.008354167
2017-04-28,용산구,311386.0,497780.0,42,160636.0,658416.0,2.0,7414.0,0.5625,0.039458333,0.022833332999999997,69.25,25.625,0.00625
2017-04-28,은평구,432374.0,6123969.0,98,1875360.0,7999329.0,14.0,4412.0,0.7375,0.032791667000000004,0.036541667,72.125,24.04166667,0.005333333000000001
2017-04-28,종로구,376582.0,1491065.0,34,,,4.0,11076.0,0.6333333329999999,0.047604167,0.031458333,62.25,24.29166667,0.006479166999999999
2017-04-28,중구,358707.0,237759.0,32,4.0,237763.0,1.0,11210.0,0.591666667,0.038041667,0.032791667000000004,57.20833333,24.25,0.0065
2017-04-28,중랑구,348435.0,2982954.0,52,1288636.0,4271590.0,9.0,6701.0,0.420833333,0.032625,0.034583333,71.26086957,23.54166667,0.00725
2017-04-29,강남구,731081.0,2146595.0,134,805207.0,2951802.0,3.0,5456.0,0.622916667,0.032729167,0.030083332999999997,63.0,26.13043478,0.0067291669999999994
2017-04-29,강동구,507582.0,1934993.0,74,898745.0,2833738.0,4.0,6859.0,0.627083333,0.037270832999999996,0.03225,64.70833333,20.95833333,0.005229167
2017-04-29,강북구,306542.0,1567126.0,45,468932.0,2036058.0,5.0,6812.0,0.566666667,0.032041667,0.041041667000000004,51.625,26.45833333,0.005125
2017-04-29,강서구,526836.0,3209226.0,139,1472431.0,4681657.0,6.0,3790.0,0.5458333329999999,0.040583333,0.029041667,84.16666667,,0.007875
2017-04-29,관악구,494232.0,442644.0,76,289624.0,732268.0,1.0,6503.0,0.5375,0.028125,0.048083333,66.95833333,32.65217391,0.0058333330000000004
2017-04-29,광진구,377626.0,43788.0,38,12634.0,56422.0,0.0,9938.0,0.575,0.030916667000000002,0.041291667000000004,57.95833333,27.83333333,0.0059583330000000006
2017-04-29,구로구,374603.0,2705529.0,47,313974.0,3019503.0,7.0,7970.0,0.5875,0.018583333,0.040333333,62.75,25.83333333,0.009166667
2017-04-29,금천구,196004.0,147893.0,51,,,1.0,3843.0,0.575,0.032625,0.046541667,52.41666667,29.875,0.005708333
2017-04-29,노원구,525453.0,14457777.0,118,852658.0,15310435.0,28.0,4453.0,0.65625,0.0404375,0.033166667000000004,63.91666667,29.75,0.005166667
2017-04-29,도봉구,298849.0,1040386.0,6,820064.0,1860450.0,3.0,49808.0,0.533333333,0.030125,0.038791667,60.70833333,25.625,0.004958333
2017-04-29,동대문구,363405.0,889295.0,43,401031.0,1290326.0,2.0,8451.0,0.5,0.037458332999999996,0.031416667,63.52083333,22.95833333,0.007083333000000001
2017-04-29,동작구,401659.0,2521302.0,51,3594244.0,6115546.0,6.0,7876.0,0.635416667,0.042395833,0.036958332999999996,64.39583333,27.5,0.006208333000000001
2017-04-29,마포구,483091.0,1089289.0,81,1845.0,1091134.0,2.0,5964.0,0.78125,0.043416667,0.031041667000000002,65.83333333,31.20833333,0.006645833
2017-04-29,서대문구,360129.0,1352120.0,50,763559.0,2115679.0,4.0,7203.0,0.5791666670000001,0.0335,0.036333332999999995,67.70833333,22.75,0.007916666999999999
2017-04-29,서초구,572131.0,1682338.0,114,1166287.0,2848625.0,3.0,5019.0,0.654166667,0.043270833,0.033479167000000004,76.1875,23.375,0.007020833000000001
2017-04-29,성동구,326205.0,596629.0,48,140450.0,737079.0,2.0,6796.0,0.55,0.0414375,0.023666667000000002,75.10810811,29.875,0.0058958330000000005
2017-04-29,성북구,435203.0,1478049.0,43,329064.0,1807113.0,3.0,10121.0,0.6104166670000001,0.032333333,0.03475,72.41666667,29.20833333,0.0061875
2017-04-29,송파구,738562.0,3694929.0,158,,,5.0,4674.0,0.6166666670000001,0.030458332999999997,0.037041667,70.125,25.29166667,0.00625
2017-04-29,양천구,399677.0,2252585.0,94,,,6.0,4252.0,0.566666667,0.027833333,0.032958333,52.54166667,31.66666667,0.0068333330000000005
2017-04-29,영등포구,440050.0,285537.0,42,162935.0,448472.0,1.0,10477.0,0.6333333329999999,0.0421875,0.0305625,70.875,23.08333333,0.008
2017-04-29,용산구,293502.0,497780.0,42,160636.0,658416.0,2.0,6988.0,0.535416667,0.0415,0.025104167,68.3125,29.54166667,0.005625
2017-04-29,은평구,452128.0,6123969.0,98,1875360.0,7999329.0,14.0,4614.0,0.7041666670000001,0.031958333,0.042291667000000005,68.83333333,26.95833333,0.005291667
2017-04-29,종로구,319603.0,1491065.0,34,,,5.0,9400.0,0.591666667,0.044875,0.036083332999999995,63.02083333,28.95833333,0.005916667
2017-04-29,중구,271129.0,237759.0,32,4.0,237763.0,1.0,8473.0,0.533333333,0.037416667,0.038375,57.375,27.20833333,0.005916667
2017-04-29,중랑구,360319.0,2982954.0,52,1288636.0,4271590.0,8.0,6929.0,0.45,0.034625,0.032708333,64.95833333,26.79166667,0.00675
2017-04-30,강남구,658930.0,2146595.0,134,805207.0,2951802.0,3.0,4917.0,0.7,0.025625,0.058541667,88.8125,47.375,0.007666666999999999
2017-04-30,강동구,510854.0,1934993.0,74,898745.0,2833738.0,4.0,6903.0,0.645833333,0.027083332999999998,0.073645833,95.95833333,39.875,0.006333333000000001
2017-04-30,강북구,311403.0,1567126.0,45,468932.0,2036058.0,5.0,6920.0,0.645833333,0.022791667,0.077833333,80.375,48.41666667,0.007125
2017-04-30,강서구,518937.0,3209226.0,139,1472431.0,4681657.0,6.0,3733.0,0.595833333,0.032,0.0545,107.66666670000001,,0.007833333
2017-04-30,관악구,494342.0,442644.0,76,289624.0,732268.0,1.0,6504.0,0.6416666670000001,0.018583333,0.08275,92.79166667,54.25,0.007166667
2017-04-30,광진구,371506.0,43788.0,38,12634.0,56422.0,0.0,9776.0,0.6791666670000001,0.024166667000000003,0.086625,87.375,52.75,0.006999999999999999
2017-04-30,구로구,370195.0,2705529.0,47,313974.0,3019503.0,7.0,7876.0,0.6875,0.01225,0.070333333,92.75,45.83333333,0.010333333
2017-04-30,금천구,190272.0,147893.0,51,,,1.0,3731.0,0.6416666670000001,0.02075,0.08495833300000001,77.70833333,51.58333333,0.00675
2017-04-30,노원구,530039.0,14457777.0,118,852658.0,15310435.0,27.0,4492.0,0.7125,0.034979167,0.066145833,93.5625,50.95833333,0.00725
2017-04-30,도봉구,307353.0,1040386.0,6,820064.0,1860450.0,3.0,51225.0,0.6416666670000001,0.026125,0.074041667,94.45833333,51.5,0.007166667
2017-04-30,동대문구,356584.0,889295.0,43,401031.0,1290326.0,2.0,8293.0,0.58125,0.031333333,0.051208332999999995,89.3125,42.0,0.007916666999999999
2017-04-30,동작구,392140.0,2521302.0,51,3594244.0,6115546.0,6.0,7689.0,0.6958333329999999,0.038645833,0.066166667,92.45833333,47.0,0.007520833
2017-04-30,마포구,460490.0,1089289.0,81,1845.0,1091134.0,2.0,5685.0,0.879545455,0.040272727,0.05490909099999999,100.025,50.94117647,0.006818182
2017-04-30,서대문구,355482.0,1352120.0,50,763559.0,2115679.0,4.0,7110.0,0.6166666670000001,0.028999999999999998,0.067583333,96.04166667,58.04166667,0.008916667
2017-04-30,서초구,525573.0,1682338.0,114,1166287.0,2848625.0,3.0,4610.0,0.685416667,0.033708333,0.064416667,112.66666670000001,40.29166667,0.008041666999999999
2017-04-30,성동구,309789.0,596629.0,48,140450.0,737079.0,2.0,6454.0,0.61875,0.03625,0.04425,104.9761905,55.45833333,0.0068958330000000005
2017-04-30,성북구,433738.0,1478049.0,43,329064.0,1807113.0,3.0,10087.0,0.69375,0.024354167000000003,0.066416667,105.91666670000001,54.66666667,0.0078125
2017-04-30,송파구,709147.0,3694929.0,158,,,5.0,4488.0,0.691666667,0.022666667,0.074041667,103.125,49.75,0.006375
